,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
34563,23.0,male,Associate,52728.0,0,MORTGAGE,9000.0,EDUCATION,8.82,0.17,4.0,613,Yes,0
34564,27.0,male,High School,71296.0,1,RENT,3000.0,MEDICAL,9.9,0.04,5.0,531,Yes,0
34565,24.0,male,Bachelor,60754.0,3,MORTGAGE,6000.0,DEBTCONSOLIDATION,7.22,0.1,4.0,622,No,0
34566,35.0,female,Bachelor,210784.0,16,MORTGAGE,15000.0,HOMEIMPROVEMENT,9.38,0.07,15.0,695,Yes,0
34567,23.0,female,Master,99230.0,1,MORTGAGE,10993.0,EDUCATION,10.96,0.11,3.0,683,No,0
34568,28.0,male,Bachelor,57949.0,7,RENT,8500.0,EDUCATION,7.9,0.15,10.0,593,Yes,0
34569,32.0,male,Associate,48462.0,9,RENT,2478.0,DEBTCONSOLIDATION,7.48,0.05,9.0,668,Yes,0
34570,33.0,female,Associate,60825.0,10,RENT,6000.0,PERSONAL,8.22,0.1,7.0,679,Yes,0
34571,23.0,male,Master,87257.0,0,MORTGAGE,5000.0,EDUCATION,11.26,0.06,3.0,581,Yes,0
34572,32.0,male,Master,89622.0,6,RENT,12000.0,VENTURE,12.42,0.13,7.0,590,Yes,0
34573,29.0,male,Associate,109014.0,6,RENT,11962.0,PERSONAL,8.21,0.11,9.0,601,No,0
34574,26.0,female,Bachelor,59034.0,3,MORTGAGE,13000.0,HOMEIMPROVEMENT,10.84,0.22,3.0,675,Yes,0
34575,26.0,male,High School,39131.0,6,RENT,8262.0,VENTURE,8.45,0.21,4.0,626,Yes,0
34576,24.0,female,Bachelor,122182.0,2,MORTGAGE,30000.0,MEDICAL,17.73,0.25,2.0,613,Yes,0
34577,26.0,male,Associate,58777.0,4,RENT,2633.0,EDUCATION,11.21,0.04,5.0,590,Yes,0
34578,25.0,male,Associate,49009.0,2,RENT,6200.0,EDUCATION,13.25,0.13,3.0,556,Yes,0
34579,24.0,male,Master,77491.0,0,RENT,5000.0,VENTURE,8.7,0.06,4.0,632,Yes,0
34580,26.0,male,Associate,79035.0,3,RENT,4800.0,HOMEIMPROVEMENT,13.68,0.06,2.0,655,Yes,0
34581,24.0,female,High School,72943.0,3,RENT,9000.0,VENTURE,13.38,0.12,4.0,644,Yes,0
34582,36.0,female,High School,96763.0,17,MORTGAGE,6000.0,VENTURE,11.48,0.06,10.0,621,Yes,0
34583,22.0,male,Associate,38371.0,0,RENT,6400.0,VENTURE,9.32,0.17,4.0,646,Yes,0
34584,34.0,male,Associate,68259.0,11,MORTGAGE,15975.0,EDUCATION,6.56,0.23,9.0,679,Yes,0
34585,29.0,male,High School,72690.0,10,OWN,16000.0,PERSONAL,12.73,0.22,9.0,571,Yes,0
34586,30.0,male,Master,43363.0,9,RENT,8000.0,EDUCATION,9.26,0.18,9.0,618,Yes,0
34587,24.0,female,High School,63154.0,3,OWN,13000.0,EDUCATION,12.01,0.21,2.0,589,Yes,0
34588,41.0,male,Associate,97233.0,20,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.01,0.1,14.0,576,Yes,0
34589,24.0,female,High School,97090.0,0,RENT,8000.0,MEDICAL,7.63,0.08,3.0,667,No,0
34590,27.0,female,High School,123414.0,4,MORTGAGE,10056.0,VENTURE,10.14,0.08,8.0,574,No,0
34591,28.0,female,High School,139195.0,2,RENT,2934.0,HOMEIMPROVEMENT,8.85,0.02,6.0,655,No,0
34592,32.0,female,Master,77643.0,9,RENT,4881.0,VENTURE,10.8,0.06,10.0,697,Yes,0
34593,29.0,male,Bachelor,52287.0,4,RENT,5565.0,PERSONAL,9.07,0.11,6.0,552,No,0
34594,29.0,male,Bachelor,90903.0,7,MORTGAGE,4200.0,HOMEIMPROVEMENT,6.49,0.05,9.0,618,Yes,0
34595,30.0,male,Master,31356.0,7,OWN,1361.0,EDUCATION,7.09,0.04,6.0,670,Yes,0
34596,30.0,male,Master,97141.0,7,RENT,6463.0,MEDICAL,11.06,0.07,8.0,575,No,0
34597,23.0,male,Bachelor,31302.0,0,RENT,5500.0,PERSONAL,9.18,0.18,4.0,514,Yes,0
34598,26.0,male,Master,54728.0,5,RENT,6000.0,EDUCATION,5.91,0.11,2.0,681,No,0
34599,28.0,male,Bachelor,28591.0,5,OWN,4798.0,PERSONAL,10.44,0.17,7.0,565,Yes,0
34600,25.0,female,Associate,84720.0,1,RENT,2500.0,DEBTCONSOLIDATION,12.42,0.03,4.0,543,Yes,0
34601,24.0,male,Associate,136032.0,0,MORTGAGE,8390.0,EDUCATION,10.54,0.06,3.0,650,No,0
34602,27.0,male,Associate,57951.0,7,RENT,10000.0,VENTURE,10.69,0.17,7.0,582,Yes,0
34603,24.0,female,Associate,37727.0,2,RENT,8000.0,DEBTCONSOLIDATION,7.0,0.21,4.0,662,No,0
34604,23.0,male,Master,90816.0,0,MORTGAGE,9000.0,PERSONAL,7.51,0.1,4.0,654,No,0
34605,25.0,female,High School,121286.0,6,MORTGAGE,25000.0,VENTURE,11.14,0.21,4.0,612,Yes,0
34606,22.0,female,Bachelor,50235.0,0,RENT,7000.0,DEBTCONSOLIDATION,6.67,0.14,3.0,629,Yes,0
34607,32.0,male,High School,42810.0,8,RENT,7500.0,MEDICAL,9.08,0.18,7.0,682,Yes,0
34608,25.0,female,Bachelor,40836.0,0,MORTGAGE,3000.0,VENTURE,6.53,0.07,2.0,597,Yes,0
34609,23.0,female,Master,64697.0,1,MORTGAGE,17837.0,EDUCATION,13.56,0.28,4.0,692,No,0
34610,41.0,male,Bachelor,301172.0,17,MORTGAGE,4881.0,VENTURE,10.46,0.02,13.0,727,No,0
34611,35.0,male,High School,87187.0,15,MORTGAGE,10757.0,DEBTCONSOLIDATION,7.45,0.12,9.0,539,No,0
34612,30.0,female,High School,97103.0,7,MORTGAGE,14446.0,HOMEIMPROVEMENT,12.04,0.15,9.0,652,Yes,0
34613,26.0,male,Bachelor,50946.0,4,RENT,10466.0,DEBTCONSOLIDATION,9.4,0.21,5.0,583,Yes,0
34614,37.0,female,Associate,108953.0,12,MORTGAGE,3000.0,EDUCATION,11.37,0.03,11.0,642,Yes,0
34615,26.0,female,Associate,54767.0,1,MORTGAGE,15180.0,PERSONAL,14.21,0.28,9.0,641,Yes,0
34616,34.0,female,Bachelor,192903.0,9,OWN,23722.0,PERSONAL,11.83,0.12,8.0,676,Yes,0
34617,33.0,male,Associate,46850.0,8,RENT,3000.0,EDUCATION,14.16,0.06,10.0,699,No,0
34618,29.0,female,Associate,35160.0,6,OWN,12164.0,VENTURE,10.45,0.35,8.0,649,Yes,0
34619,24.0,male,Master,115091.0,3,MORTGAGE,5000.0,PERSONAL,8.97,0.04,2.0,685,No,0
34620,22.0,male,Associate,169439.0,0,MORTGAGE,18000.0,HOMEIMPROVEMENT,7.9,0.11,5.0,621,Yes,0
34621,44.0,male,Doctorate,45527.0,20,RENT,3506.0,EDUCATION,12.94,0.08,13.0,725,No,0
34622,31.0,male,Bachelor,120940.0,10,MORTGAGE,7000.0,DEBTCONSOLIDATION,9.99,0.06,10.0,666,Yes,0
34623,23.0,male,Bachelor,61087.0,0,RENT,7000.0,VENTURE,9.23,0.11,4.0,575,Yes,0
34624,39.0,male,Associate,66185.0,14,MORTGAGE,3557.0,PERSONAL,10.71,0.05,11.0,620,Yes,0
34625,26.0,male,Bachelor,39415.0,6,RENT,6391.0,EDUCATION,12.97,0.16,4.0,605,Yes,0
34626,30.0,male,Bachelor,79012.0,10,RENT,10000.0,EDUCATION,13.9,0.13,7.0,618,Yes,0
34627,25.0,female,Bachelor,102982.0,4,RENT,12000.0,VENTURE,13.58,0.12,4.0,519,Yes,0
34628,31.0,male,Doctorate,49357.0,9,MORTGAGE,14000.0,VENTURE,9.57,0.28,11.0,666,Yes,0
34629,27.0,female,Associate,252439.0,3,MORTGAGE,15000.0,VENTURE,13.85,0.06,6.0,620,Yes,0
34630,32.0,female,High School,91585.0,10,RENT,15000.0,MEDICAL,11.58,0.16,6.0,540,Yes,0
34631,23.0,female,Master,45457.0,0,RENT,10000.0,DEBTCONSOLIDATION,11.01,0.22,3.0,708,Yes,0
34632,29.0,male,High School,174944.0,5,MORTGAGE,25000.0,EDUCATION,10.35,0.14,8.0,556,Yes,0
34633,24.0,male,Bachelor,37381.0,2,RENT,5000.0,EDUCATION,8.14,0.13,2.0,606,Yes,0
34634,24.0,female,Associate,109075.0,0,RENT,10000.0,DEBTCONSOLIDATION,7.51,0.09,4.0,623,Yes,0
34635,23.0,male,Bachelor,74165.0,0,MORTGAGE,7399.0,EDUCATION,9.41,0.1,2.0,652,Yes,0
34636,23.0,female,High School,108928.0,1,MORTGAGE,20000.0,PERSONAL,11.01,0.18,4.0,643,Yes,0
34637,26.0,male,Master,36974.0,2,MORTGAGE,15000.0,HOMEIMPROVEMENT,11.16,0.41,2.0,594,Yes,0
34638,50.0,female,Bachelor,94211.0,26,RENT,6668.0,DEBTCONSOLIDATION,8.97,0.07,22.0,728,Yes,0
34639,23.0,female,High School,43129.0,3,RENT,3000.0,VENTURE,10.78,0.07,3.0,648,Yes,0
34640,24.0,male,Bachelor,193091.0,0,MORTGAGE,12000.0,DEBTCONSOLIDATION,5.65,0.06,5.0,617,Yes,0
34641,25.0,male,Associate,48526.0,4,RENT,7094.0,EDUCATION,11.57,0.15,6.0,672,No,0
34642,25.0,male,Bachelor,72820.0,2,MORTGAGE,4000.0,EDUCATION,10.45,0.05,4.0,649,Yes,0
34643,32.0,female,High School,32085.0,8,RENT,6636.0,MEDICAL,11.0,0.21,8.0,593,Yes,0
34644,29.0,male,Doctorate,71754.0,6,RENT,6000.0,EDUCATION,10.97,0.08,7.0,696,Yes,0
34645,22.0,female,Master,29983.0,3,RENT,1500.0,EDUCATION,13.02,0.05,4.0,605,No,0
34646,26.0,female,Associate,38681.0,2,RENT,3600.0,VENTURE,9.87,0.09,4.0,638,Yes,0
34647,32.0,female,Master,120977.0,13,MORTGAGE,12000.0,DEBTCONSOLIDATION,13.33,0.1,8.0,693,Yes,0
34648,26.0,female,High School,61774.0,3,RENT,1664.0,VENTURE,12.32,0.03,5.0,661,No,0
34649,23.0,female,Master,105208.0,0,MORTGAGE,2085.0,EDUCATION,10.98,0.02,2.0,614,Yes,0
34650,24.0,male,Associate,61148.0,0,MORTGAGE,6000.0,PERSONAL,7.6,0.1,4.0,616,No,0
34651,24.0,female,High School,49161.0,2,RENT,1000.0,EDUCATION,6.91,0.02,4.0,694,No,0
34652,31.0,female,Bachelor,69096.0,10,MORTGAGE,12000.0,MEDICAL,10.22,0.17,8.0,560,Yes,0
34653,26.0,female,Associate,47320.0,3,RENT,3000.0,DEBTCONSOLIDATION,11.34,0.06,8.0,571,Yes,0
34654,65.0,female,Bachelor,45496.0,44,RENT,10775.0,EDUCATION,13.82,0.24,25.0,628,No,0
34655,22.0,male,Associate,73356.0,0,MORTGAGE,18000.0,EDUCATION,9.88,0.25,3.0,659,Yes,0
34656,31.0,male,Associate,65572.0,8,MORTGAGE,3728.0,EDUCATION,8.49,0.06,7.0,649,Yes,0
34657,22.0,male,Associate,15535.0,0,RENT,1000.0,EDUCATION,13.61,0.06,2.0,627,Yes,0
34658,30.0,male,Associate,98496.0,7,RENT,18000.0,DEBTCONSOLIDATION,10.99,0.18,5.0,667,Yes,0
34659,26.0,female,High School,70644.0,2,RENT,8000.0,EDUCATION,9.58,0.11,5.0,527,Yes,0
34660,25.0,female,High School,60927.0,5,MORTGAGE,6400.0,VENTURE,8.32,0.11,4.0,655,No,0
34661,29.0,male,Master,39618.0,8,MORTGAGE,8000.0,MEDICAL,6.69,0.2,6.0,703,No,0
34662,22.0,female,Associate,33755.0,1,RENT,5000.0,DEBTCONSOLIDATION,6.78,0.15,3.0,660,No,0
34663,23.0,female,Master,128018.0,4,RENT,8093.0,PERSONAL,11.22,0.06,2.0,526,Yes,0
34664,23.0,male,Associate,49010.0,2,RENT,8000.0,DEBTCONSOLIDATION,6.45,0.16,3.0,632,Yes,0
34665,29.0,female,Bachelor,26125.0,5,RENT,6162.0,EDUCATION,9.5,0.24,8.0,689,No,0
34666,36.0,male,High School,68538.0,15,MORTGAGE,13000.0,VENTURE,9.49,0.19,16.0,697,Yes,0
34667,25.0,male,Bachelor,51044.0,1,RENT,10000.0,EDUCATION,13.41,0.2,2.0,546,Yes,0
34668,24.0,male,Bachelor,62160.0,1,RENT,15000.0,DEBTCONSOLIDATION,11.12,0.24,4.0,673,No,0
34669,26.0,male,Associate,76635.0,2,RENT,12584.0,HOMEIMPROVEMENT,9.59,0.16,5.0,621,Yes,0
34670,27.0,male,Master,79940.0,5,RENT,8142.0,EDUCATION,15.39,0.1,7.0,642,Yes,0
34671,32.0,female,Bachelor,98179.0,8,RENT,7500.0,HOMEIMPROVEMENT,10.14,0.08,9.0,711,Yes,0
34672,23.0,male,Master,94552.0,4,MORTGAGE,8000.0,EDUCATION,13.52,0.08,4.0,644,No,0
34673,23.0,female,Associate,18678.0,0,RENT,1732.0,MEDICAL,12.68,0.09,3.0,556,Yes,0
34674,32.0,female,Associate,65866.0,8,MORTGAGE,5000.0,DEBTCONSOLIDATION,7.82,0.08,7.0,531,No,0
34675,32.0,male,Bachelor,111167.0,10,MORTGAGE,12000.0,MEDICAL,6.82,0.11,10.0,611,Yes,0
34676,32.0,male,High School,72979.0,13,MORTGAGE,8000.0,DEBTCONSOLIDATION,6.97,0.11,8.0,593,Yes,0
34677,30.0,female,High School,43211.0,5,OWN,10000.0,EDUCATION,6.04,0.23,9.0,645,Yes,0
34678,36.0,male,Associate,97143.0,14,RENT,7500.0,EDUCATION,11.63,0.08,14.0,606,No,0
34679,33.0,male,Master,427380.0,11,MORTGAGE,12780.0,VENTURE,17.61,0.03,9.0,675,Yes,0
34680,31.0,male,Bachelor,89964.0,6,MORTGAGE,1200.0,HOMEIMPROVEMENT,9.08,0.01,7.0,680,Yes,0
34681,23.0,female,Associate,102753.0,3,MORTGAGE,10000.0,DEBTCONSOLIDATION,6.41,0.1,3.0,586,Yes,0
34682,28.0,male,High School,47716.0,4,RENT,2090.0,DEBTCONSOLIDATION,11.01,0.04,7.0,590,Yes,0
34683,22.0,female,High School,105222.0,0,MORTGAGE,10000.0,EDUCATION,10.18,0.1,3.0,687,No,0
34684,30.0,male,Bachelor,180621.0,9,MORTGAGE,6000.0,PERSONAL,10.76,0.03,8.0,682,Yes,0
34685,25.0,female,Associate,98100.0,4,MORTGAGE,10000.0,PERSONAL,13.86,0.1,6.0,588,Yes,0
34686,23.0,male,Associate,79284.0,2,MORTGAGE,7000.0,VENTURE,8.01,0.09,4.0,661,Yes,0
34687,25.0,male,High School,198957.0,4,MORTGAGE,20000.0,EDUCATION,11.04,0.1,4.0,668,No,0
34688,36.0,male,Master,173324.0,12,MORTGAGE,7865.0,MEDICAL,12.18,0.05,11.0,676,Yes,0
34689,26.0,male,Master,132859.0,4,MORTGAGE,16000.0,VENTURE,9.79,0.12,5.0,477,Yes,0
34690,38.0,male,Associate,240897.0,17,MORTGAGE,3000.0,PERSONAL,7.68,0.01,14.0,700,No,0
34691,26.0,male,High School,162809.0,1,RENT,24000.0,DEBTCONSOLIDATION,14.46,0.15,4.0,646,No,0
34692,26.0,female,Bachelor,43142.0,2,RENT,7200.0,PERSONAL,9.76,0.17,4.0,635,Yes,0
34693,23.0,female,Bachelor,29688.0,0,RENT,5000.0,DEBTCONSOLIDATION,12.85,0.17,3.0,589,Yes,0
34694,33.0,male,High School,106450.0,10,RENT,9000.0,VENTURE,13.29,0.08,10.0,708,Yes,0
34695,23.0,female,High School,101987.0,2,MORTGAGE,25000.0,VENTURE,10.48,0.25,2.0,559,No,0
34696,30.0,female,High School,61022.0,8,RENT,6533.0,VENTURE,10.43,0.11,5.0,629,Yes,0
34697,30.0,female,Bachelor,54981.0,10,RENT,2100.0,VENTURE,8.11,0.04,9.0,646,Yes,0
34698,25.0,male,Associate,105315.0,2,MORTGAGE,10000.0,EDUCATION,10.35,0.09,3.0,665,No,0
34699,24.0,male,Bachelor,62256.0,1,RENT,14501.0,MEDICAL,8.11,0.23,4.0,586,Yes,0
34700,26.0,male,Bachelor,139238.0,1,MORTGAGE,19607.0,EDUCATION,13.29,0.14,3.0,607,No,0
34701,33.0,female,Master,72923.0,11,OWN,16000.0,PERSONAL,12.15,0.22,10.0,587,Yes,0
34702,28.0,female,Master,37184.0,3,RENT,5200.0,EDUCATION,5.64,0.14,7.0,549,No,0
34703,23.0,female,Associate,52233.0,0,MORTGAGE,9564.0,DEBTCONSOLIDATION,6.86,0.18,3.0,542,Yes,0
34704,24.0,female,Associate,87857.0,1,RENT,16888.0,MEDICAL,6.98,0.19,4.0,614,Yes,0
34705,26.0,female,Associate,90917.0,5,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.96,0.13,4.0,663,Yes,0
34706,42.0,male,High School,119523.0,20,MORTGAGE,5043.0,VENTURE,14.26,0.04,14.0,665,Yes,0
34707,23.0,female,High School,73117.0,2,MORTGAGE,11500.0,PERSONAL,8.65,0.16,2.0,563,Yes,0
34708,32.0,male,Bachelor,48999.0,9,RENT,4000.0,MEDICAL,13.58,0.08,7.0,633,No,0
34709,22.0,male,Master,46618.0,0,RENT,10000.0,PERSONAL,13.49,0.21,2.0,672,No,0
34710,22.0,female,Bachelor,12327.0,2,RENT,1200.0,EDUCATION,10.46,0.1,3.0,631,Yes,0
34711,34.0,female,Associate,78901.0,10,MORTGAGE,3000.0,PERSONAL,11.99,0.04,12.0,611,Yes,0
34712,35.0,female,Bachelor,52574.0,13,RENT,6150.0,MEDICAL,9.07,0.12,12.0,688,No,0
34713,34.0,male,Bachelor,59682.0,11,MORTGAGE,2400.0,DEBTCONSOLIDATION,7.18,0.04,5.0,600,Yes,0
34714,23.0,male,Master,58471.0,0,MORTGAGE,6627.0,EDUCATION,11.35,0.11,3.0,625,Yes,0
34715,27.0,male,Bachelor,82535.0,5,MORTGAGE,6000.0,EDUCATION,7.73,0.07,4.0,662,No,0
34716,26.0,male,High School,126799.0,4,MORTGAGE,25000.0,EDUCATION,11.57,0.2,4.0,653,Yes,0
34717,25.0,female,High School,48695.0,1,MORTGAGE,4500.0,EDUCATION,12.82,0.09,3.0,681,Yes,0
34718,27.0,female,High School,51421.0,6,RENT,6500.0,EDUCATION,7.55,0.13,5.0,678,Yes,0
34719,27.0,female,Doctorate,171736.0,3,MORTGAGE,4741.0,VENTURE,13.02,0.03,8.0,663,Yes,0
34720,24.0,male,Bachelor,109209.0,0,MORTGAGE,3000.0,PERSONAL,12.78,0.03,4.0,617,Yes,0
34721,35.0,male,Associate,138813.0,9,RENT,2850.0,HOMEIMPROVEMENT,8.57,0.02,11.0,616,Yes,0
34722,28.0,male,Master,83754.0,6,RENT,2000.0,VENTURE,6.88,0.02,6.0,603,No,0
34723,24.0,female,Master,114909.0,3,MORTGAGE,5000.0,PERSONAL,9.88,0.04,4.0,713,No,0
34724,31.0,male,Bachelor,56023.0,9,RENT,5000.0,VENTURE,11.01,0.09,8.0,716,No,0
34725,26.0,male,Associate,97016.0,5,MORTGAGE,13000.0,DEBTCONSOLIDATION,7.61,0.13,4.0,695,Yes,0
34726,30.0,male,High School,37359.0,11,MORTGAGE,4000.0,MEDICAL,10.53,0.11,7.0,684,No,0
34727,26.0,female,Associate,181338.0,0,MORTGAGE,25000.0,EDUCATION,10.09,0.14,4.0,614,No,0
34728,26.0,male,Bachelor,54047.0,5,MORTGAGE,4000.0,HOMEIMPROVEMENT,7.2,0.07,3.0,613,Yes,0
34729,30.0,female,Master,68887.0,6,MORTGAGE,20000.0,PERSONAL,12.31,0.29,8.0,581,Yes,0
34730,23.0,male,Associate,63305.0,0,OWN,9600.0,PERSONAL,7.27,0.15,5.0,622,Yes,0
34731,26.0,male,High School,89626.0,1,RENT,1187.0,DEBTCONSOLIDATION,12.53,0.01,2.0,610,Yes,0
34732,25.0,male,High School,36953.0,1,RENT,3000.0,PERSONAL,11.85,0.08,4.0,671,Yes,0
34733,29.0,male,Bachelor,112952.0,6,MORTGAGE,5725.0,DEBTCONSOLIDATION,12.03,0.05,6.0,609,Yes,0
34734,46.0,female,High School,114993.0,25,MORTGAGE,5000.0,MEDICAL,7.02,0.04,15.0,646,Yes,0
34735,23.0,male,Bachelor,51699.0,0,RENT,6006.0,VENTURE,10.73,0.12,4.0,606,No,0
34736,23.0,male,High School,63214.0,1,RENT,3900.0,EDUCATION,7.98,0.06,4.0,514,Yes,0
34737,36.0,female,Associate,99368.0,17,MORTGAGE,8000.0,PERSONAL,18.29,0.08,13.0,608,Yes,0
34738,28.0,male,Associate,102738.0,7,RENT,9000.0,HOMEIMPROVEMENT,11.01,0.09,7.0,647,No,0
34739,25.0,female,High School,61160.0,1,MORTGAGE,6266.0,PERSONAL,7.5,0.1,5.0,628,Yes,0
34740,24.0,male,Bachelor,48724.0,0,MORTGAGE,7094.0,EDUCATION,14.41,0.15,5.0,608,Yes,0
34741,23.0,female,High School,49563.0,0,RENT,3000.0,PERSONAL,13.44,0.06,4.0,589,Yes,0
34742,26.0,female,Bachelor,136403.0,1,MORTGAGE,15537.0,HOMEIMPROVEMENT,10.58,0.11,5.0,621,Yes,0
34743,27.0,female,Master,120816.0,4,MORTGAGE,12000.0,HOMEIMPROVEMENT,10.45,0.1,6.0,722,No,0
34744,25.0,male,High School,25835.0,3,RENT,2892.0,DEBTCONSOLIDATION,12.57,0.11,4.0,644,Yes,0
34745,26.0,female,High School,63578.0,5,RENT,8000.0,EDUCATION,10.58,0.13,4.0,682,No,0
34746,27.0,male,High School,47315.0,3,RENT,3600.0,DEBTCONSOLIDATION,11.42,0.08,5.0,644,No,0
34747,26.0,female,Associate,181101.0,5,MORTGAGE,9785.0,DEBTCONSOLIDATION,7.45,0.05,5.0,484,Yes,0
34748,22.0,male,Associate,83733.0,0,MORTGAGE,15000.0,EDUCATION,8.49,0.18,2.0,561,Yes,0
34749,28.0,male,Master,124825.0,6,MORTGAGE,4642.0,EDUCATION,9.26,0.04,6.0,646,No,0
34750,24.0,male,High School,30732.0,2,OWN,5000.0,VENTURE,10.27,0.16,4.0,630,Yes,0
34751,34.0,female,Master,60360.0,10,RENT,12000.0,VENTURE,12.9,0.2,8.0,634,Yes,0
34752,30.0,female,Associate,88565.0,6,MORTGAGE,15000.0,EDUCATION,11.38,0.17,9.0,666,Yes,0
34753,23.0,male,Master,52873.0,2,MORTGAGE,10000.0,EDUCATION,11.19,0.19,4.0,504,Yes,0
34754,27.0,male,High School,63019.0,7,RENT,6000.0,MEDICAL,8.65,0.1,8.0,586,Yes,0
34755,26.0,female,Associate,70776.0,4,MORTGAGE,4576.0,EDUCATION,12.28,0.06,9.0,569,Yes,0
34756,23.0,male,Bachelor,60617.0,3,RENT,6000.0,DEBTCONSOLIDATION,11.63,0.1,3.0,645,No,0
34757,25.0,female,Associate,91158.0,3,RENT,6389.0,VENTURE,8.27,0.07,4.0,596,Yes,0
34758,36.0,male,High School,145067.0,13,MORTGAGE,25000.0,HOMEIMPROVEMENT,11.06,0.17,11.0,697,No,0
34759,29.0,male,Associate,56165.0,3,RENT,12000.0,EDUCATION,11.01,0.21,9.0,580,Yes,0
34760,25.0,male,Bachelor,87567.0,3,RENT,10000.0,PERSONAL,10.37,0.11,4.0,637,Yes,0
34761,26.0,male,Bachelor,52995.0,3,MORTGAGE,15912.0,VENTURE,9.94,0.3,3.0,645,Yes,0
34762,32.0,female,Bachelor,127031.0,9,MORTGAGE,5000.0,MEDICAL,14.24,0.04,9.0,569,Yes,0
34763,29.0,male,Bachelor,73055.0,7,MORTGAGE,5000.0,MEDICAL,11.01,0.07,8.0,596,Yes,0
34764,33.0,male,Associate,75456.0,10,RENT,7000.0,MEDICAL,7.03,0.09,9.0,638,No,0
34765,26.0,male,Associate,87751.0,3,MORTGAGE,11238.0,EDUCATION,9.93,0.13,4.0,610,Yes,0
34766,24.0,female,High School,54876.0,4,RENT,7000.0,VENTURE,7.51,0.13,4.0,628,Yes,0
34767,22.0,female,High School,96934.0,0,MORTGAGE,5000.0,VENTURE,12.98,0.05,3.0,583,Yes,0
34768,57.0,male,Associate,105209.0,35,RENT,15000.0,HOMEIMPROVEMENT,8.41,0.14,22.0,629,Yes,0
34769,24.0,female,High School,64658.0,1,RENT,10000.0,DEBTCONSOLIDATION,7.95,0.15,4.0,652,No,0
34770,24.0,female,High School,26232.0,0,RENT,3906.0,DEBTCONSOLIDATION,14.09,0.15,4.0,527,Yes,0
34771,23.0,female,Associate,29922.0,0,RENT,5000.0,MEDICAL,12.64,0.17,4.0,597,Yes,0
34772,24.0,female,Master,106097.0,2,RENT,20000.0,DEBTCONSOLIDATION,13.25,0.19,5.0,585,Yes,0
34773,30.0,female,Bachelor,54980.0,7,MORTGAGE,10072.0,EDUCATION,13.21,0.18,8.0,695,Yes,0
34774,24.0,male,Bachelor,61746.0,0,RENT,2715.0,DEBTCONSOLIDATION,8.23,0.04,3.0,567,Yes,0
34775,29.0,male,Bachelor,149874.0,3,MORTGAGE,2000.0,DEBTCONSOLIDATION,5.42,0.01,7.0,558,Yes,0
34776,26.0,female,Bachelor,65379.0,4,RENT,8000.0,MEDICAL,5.63,0.12,4.0,662,No,0
34777,28.0,female,Bachelor,101722.0,2,OWN,25000.0,VENTURE,7.94,0.25,7.0,596,Yes,0
34778,26.0,female,Bachelor,54311.0,3,MORTGAGE,6000.0,MEDICAL,7.95,0.11,6.0,662,No,0
34779,26.0,female,Bachelor,55187.0,1,MORTGAGE,5952.0,MEDICAL,7.59,0.11,3.0,619,Yes,0
34780,28.0,female,Master,48966.0,2,RENT,1400.0,EDUCATION,9.2,0.03,7.0,684,Yes,0
34781,27.0,female,Master,21811.0,4,RENT,1000.0,VENTURE,7.56,0.05,5.0,602,Yes,0
34782,32.0,male,Master,90795.0,13,MORTGAGE,12000.0,HOMEIMPROVEMENT,11.53,0.13,9.0,479,Yes,0
34783,29.0,male,Associate,87518.0,7,MORTGAGE,1193.0,EDUCATION,14.81,0.01,8.0,657,No,0
34784,36.0,female,Bachelor,85317.0,16,MORTGAGE,30000.0,HOMEIMPROVEMENT,10.14,0.35,13.0,706,Yes,0
34785,28.0,male,High School,163061.0,7,MORTGAGE,21433.0,VENTURE,12.11,0.13,5.0,540,Yes,0
34786,42.0,male,High School,135412.0,18,MORTGAGE,25000.0,PERSONAL,12.76,0.18,16.0,648,No,0
34787,35.0,male,Associate,28184.0,14,RENT,3500.0,EDUCATION,14.1,0.12,9.0,697,Yes,0
34788,25.0,female,Bachelor,31516.0,0,MORTGAGE,1000.0,MEDICAL,11.08,0.03,5.0,587,Yes,0
34789,23.0,female,Associate,87175.0,0,RENT,12000.0,MEDICAL,14.84,0.14,4.0,628,Yes,0
34790,33.0,male,Associate,32720.0,10,RENT,7000.0,MEDICAL,11.36,0.21,9.0,682,Yes,0
34791,28.0,male,Associate,67984.0,6,MORTGAGE,20000.0,EDUCATION,10.17,0.29,8.0,641,No,0
34792,23.0,male,Master,94554.0,1,MORTGAGE,1235.0,EDUCATION,10.12,0.01,4.0,642,No,0
34793,27.0,female,Master,131687.0,8,MORTGAGE,27692.0,PERSONAL,10.47,0.21,5.0,565,No,0
34794,29.0,male,Bachelor,114830.0,6,RENT,14000.0,VENTURE,13.27,0.12,9.0,501,Yes,0
34795,26.0,female,Bachelor,53088.0,3,RENT,3095.0,EDUCATION,14.06,0.06,4.0,649,Yes,0
34796,26.0,female,High School,49206.0,3,RENT,3600.0,DEBTCONSOLIDATION,7.52,0.07,4.0,664,Yes,0
34797,32.0,female,Associate,103182.0,9,MORTGAGE,2000.0,VENTURE,12.12,0.02,11.0,592,Yes,0
